,asin,url,category,rank,title,price,review_count,rating
613,B000MVV6AA,https://www.amazon.com/dp/B000MVV6AA,Office Products,#14,"Scotch Heavy Duty Shipping Packaging Tape, 1.88"" x 27.7 yd, Great for Packing, Shipping & Moving, Clear, 1 Dispensered Roll (142L)",N/A,"15,947",4.8 out of 5 stars
614,B01C5IHGJW,https://www.amazon.com/dp/B01C5IHGJW,Office Products,#15,"Scotch Magic Tape, 3 Dispensered Rolls, Numerous Applications, Invisible, Clear Tape Engineered for Repairing, 3/4 x 300 Inches",N/A,"7,156",4.8 out of 5 stars
615,B086BLQZ5L,https://www.amazon.com/dp/B086BLQZ5L,Office Products,#16,"Aothia Non-Slip Waterproof PU Leather Desk Pad Protector for Mouse, Writing Desk, Office, Home, Laptop Blotter, 23.6"" x 13.7"", Black",$9.99,"73,130",4.6 out of 5 stars
616,B0BMTPC44X,https://www.amazon.com/dp/B0BMTPC44X,Office Products,#17,"YSAGi Leather Office Desk Pad Protector, Large Mouse Pad, Non-Slip, PU Leather, Laptop Desk Blotter, Waterproof Writing Pad for Office and Home, Black, 23.6"" x 13.8""",$9.99,"16,980",4.7 out of 5 stars
617,B079ZV4V3C,https://www.amazon.com/dp/B079ZV4V3C,Office Products,#18,"Amazon Basics Stapler with 1000 Staples, Office Stapler, 25 Sheet Capacity, Non-Slip, Black",$6.29,"53,408",4.6 out of 5 stars
618,B0C9W8DD9S,https://www.amazon.com/dp/B0C9W8DD9S,Office Products,#19,"Ddaowanx Gel Pens, 6 Pcs 0.5mm Quick Dry Black Ink Pens Fine Point Smooth Writing Pens, Cute Office School Supplies Gifts for Women",$7.39,"5,581",4.5 out of 5 stars
619,B08MBFPFCQ,https://www.amazon.com/dp/B08MBFPFCQ,Office Products,#20,"Sharpie Permanent Markers Variety Pack, Includes Chisel, Fine, and Ultra-Fine Tips, Marker Set, Writing, Coloring, Poster, Office, School Supplies, Black, 6 Count",N/A,"29,116",4.8 out of 5 stars
620,B01FIK0PXI,https://www.amazon.com/dp/B01FIK0PXI,Office Products,#21,"HP Printer Paper | 8.5 x 11 Paper | Office 20 lb | 3 Ream Case - 1500 Sheets | 92 Bright | Made in USA - FSC Certified | 112090C, White",$18.02,"48,962",4.8 out of 5 stars
621,B08412HXK9,https://www.amazon.com/dp/B08412HXK9,Office Products,#22,"HP 67 Black/Tri-color Ink Cartridges for HP Printers | Works with Printer Series: DeskJet 1255, 2700, 4100; ENVY 6000, 6400 | Eligible for Instant Ink | 3YP29AN",$43.89,"60,000",4.6 out of 5 stars
622,B07YDDX4JL,https://www.amazon.com/dp/B07YDDX4JL,Office Products,#23,"3-Pack 8"" Heavy Duty Scissors with Ultra Sharp Blades and Comfort Grip Handles - For Office, Home, School, Sewing, and Crafts",$8.49,"83,492",4.8 out of 5 stars
623,B00T3ROM9G,https://www.amazon.com/dp/B00T3ROM9G,Office Products,#24,"Amazon Basics Dry Erase Markers For Whiteboards, Chisel Tip, Low-Odor, Assorted Colors, Pack of 12",N/A,"33,914",4.6 out of 5 stars
624,B01D8F5FKS,https://www.amazon.com/dp/B01D8F5FKS,Office Products,#25,"Post-it Super Sticky Notes, 24 Sticky Note Pads, 3 x 3 in., School Supplies, Office Products, 2X The Sticking Power, Supernova Neons Collection",$16.99,"8,558",4.8 out of 5 stars
625,B002MGJZRE,https://www.amazon.com/dp/B002MGJZRE,Office Products,#26,"BIC Wite-Out EZ Correct Tear-Resistant Correction Tape with 39.3 ft of Tape, 10-Count Pack in White",$9.83,"18,093",4.7 out of 5 stars
626,B01D0OANU4,https://www.amazon.com/dp/B01D0OANU4,Office Products,#27,"Aimoh #10 Security Self Seal Envelopes – 100 Qty |No Window, EnveGuard, 4⅛ x 9½"", White, 24 LB, 100 Count (34100)",$9.99,"41,180",4.8 out of 5 stars
627,B0C6LZ8S34,https://www.amazon.com/dp/B0C6LZ8S34,Office Products,#28,Amazon Basics 8-Sheet Cross Cut Paper Shredder and Credit Card Shredder - Black,$39.99,"66,547",4.4 out of 5 stars
628,B0CT4HX4T9,https://www.amazon.com/dp/B0CT4HX4T9,Office Products,#29,"Lined Spiral Journal Notebook for Women & Men, 140 Pages, College Ruled Hardcover Notebook for Work & Note Taking, Journals for Writing, A5(6""x8"") - Green",$6.99,"4,252",4.7 out of 5 stars
629,B00000JBNX,https://www.amazon.com/dp/B00000JBNX,Office Products,#30,"Texas Instruments TI-30XIIS Scientific Calculator, Black with Blue Accents",N/A,"48,085",4.8 out of 5 stars
630,B00MW8G3YU,https://www.amazon.com/dp/B00MW8G3YU,Pet Supplies,#1,"Amazon Basics Dog and Puppy Pee Pads, 5-Layer Leak-Proof Super Absorbent, Quick-Dry Surface, Potty Training, Regular (22x22""), 50 Count, Blue & White",$10.83,"223,093",4.5 out of 5 stars
631,B0009X29WK,https://www.amazon.com/dp/B0009X29WK,Pet Supplies,#2,Dr. Elsey's Ultra UnScented Clumping Clay Cat Litter 40 lb. Bag,$20.99,"90,279",4.3 out of 5 stars
632,B000VDR8LA,https://www.amazon.com/dp/B000VDR8LA,Pet Supplies,#3,"Fresh Step Clumping Cat Litter, Multi-Cat, Long Lasting Odor Control Kitty Litter with Activated Charcoal, Low Dust Formula, 14 lb",$10.49,"88,908",4.6 out of 5 stars
633,B00BSYR7K8,https://www.amazon.com/dp/B00BSYR7K8,Pet Supplies,#4,"Earth Rated Poop Bags for Dogs, Guaranteed Leak Proof and Extra Thick Waste Bag Refill Rolls, Lavender Scented, 270 Bags",N/A,"239,007",4.8 out of 5 stars
634,B07S2TDDCK,https://www.amazon.com/dp/B07S2TDDCK,Pet Supplies,#5,"Greenies Pill Pockets for Dogs Large Size, Soft Dog Treats, with Real Peanut Butter, 15.8 oz. Pouch (60 Treats)",N/A,"92,466",4.7 out of 5 stars
635,B00NABTC8M,https://www.amazon.com/dp/B00NABTC8M,Pet Supplies,#6,"Amazon Basics Dog Poop Bags with Dispenser, 300 Count, Enhanced for Guaranteed Leakproof, Unscented, Includes Leash Clip",$8.92,"225,180",4.8 out of 5 stars
636,B07D323MFZ,https://www.amazon.com/dp/B07D323MFZ,Pet Supplies,#7,"INABA Churu Cat Treats, Grain-Free, Lickable, Squeezable Creamy Purée Cat Treat/Topper with Vitamin E & Taurine, 0.5 Ounces Each Tube, 50 Tubes, Tuna & Chicken Variety",N/A,"51,947",4.8 out of 5 stars
637,B089LLHMQL,https://www.amazon.com/dp/B089LLHMQL,Pet Supplies,#8,"ARM & HAMMER Clump & Seal SLIDE Platinum Multi-Cat Clumping Cat Litter, 14-Day Odor Control, EZ Clean Technology, 18 lbs – No Scrubbing, Powerful Odor Eliminator",$17.99,"49,312",4.6 out of 5 stars
638,B08P2D95G8,https://www.amazon.com/dp/B08P2D95G8,Pet Supplies,#9,"Pur Luv Chicken Jerky Dog Treats, Made with 100% Real Chicken Breast, 16 Ounces, Healthy, Easily Digestible, Long-Lasting, High Protein, Satisfies Dog's Urge to Chew",N/A,"24,391",4.6 out of 5 stars
639,B07C22NTL4,https://www.amazon.com/dp/B07C22NTL4,Pet Supplies,#10,"HONEY CARE All-Absorb A26 Male Dog Wrap, 50 Count, Small",N/A,"49,519",4.6 out of 5 stars
640,B000I82DTU,https://www.amazon.com/dp/B000I82DTU,Pet Supplies,#11,"Milk-Bone Original Dog Treats Biscuits for Medium Dogs, 10 Pound",N/A,"75,920",4.8 out of 5 stars
641,B00CU2CMOI,https://www.amazon.com/dp/B00CU2CMOI,Pet Supplies,#12,"Pedigree Dentastix Large Breed Dog Treats, Original, Beef & Fresh Flavor, 2.73 lb. Variety Pack (51 Treats)",N/A,"73,809",4.8 out of 5 stars
642,B072DTFZHL,https://www.amazon.com/dp/B072DTFZHL,Pet Supplies,#13,"Sheba Perfect Portions Wet Cat Food Cuts in Gravy Variety Pack, Roasted Chicken Entree, with Sustainable Salmon, and Tender Turkey Entree, 2.6 oz. Twin-Pack Trays (24 Count, 48 Servings)",N/A,"48,103",4.6 out of 5 stars
643,B001650NNW,https://www.amazon.com/dp/B001650NNW,Pet Supplies,#14,"Purina Pro Plan Veterinary Supplements FortiFlora Dog Probiotic Supplement, Canine Nutritional Supplement - 30 ct. Box",N/A,"45,501",4.7 out of 5 stars
644,B003P9XG68,https://www.amazon.com/dp/B003P9XG68,Pet Supplies,#15,"Blue Buffalo Health Bars Crunchy Dog Biscuits, Oven-Baked With Natural Ingredients, Pumpkin & Cinnamon, 16-oz Bag",N/A,"39,185",4.6 out of 5 stars
645,B07NHL31CC,https://www.amazon.com/dp/B07NHL31CC,Pet Supplies,#16,"Earth Rated Pet Wipes for Dogs and Cats, Hypoallergenic, Cleaning and Hydrating, for Grooming Paws, Body and Butt, Unscented, 100 Count",N/A,"58,399",4.6 out of 5 stars
646,B0BWBNT8JX,https://www.amazon.com/dp/B0BWBNT8JX,Pet Supplies,#17,"Vital Essentials Beef Liver Dog Treats, 2.1 oz | Freeze-Dried Raw | Single Ingredient | Premium Quality High Protein Training Treats | Grain Free, Gluten Free, Filler Free",N/A,"11,626",4.6 out of 5 stars
647,B09K8YYVWV,https://www.amazon.com/dp/B09K8YYVWV,Pet Supplies,#18,"Blue Buffalo Life Protection Formula Natural Adult Dry Dog Food, Chicken and Brown Rice 5-lb Trial Size Bag",N/A,"36,806",4.7 out of 5 stars
648,B0777J8V5J,https://www.amazon.com/dp/B0777J8V5J,Pet Supplies,#19,"Purina Friskies Gravy Wet Cat Food Variety Pack, Surfin’ and Turfin’ Prime Filets Favorites - (Pack of 40) 5.5 oz. Cans",N/A,"17,619",4.6 out of 5 stars
649,B0114BNXQ6,https://www.amazon.com/dp/B0114BNXQ6,Pet Supplies,#20,"Milk-Bone Mini's Flavor Snacks Dog Treats, 36 Ounce",N/A,"44,252",4.8 out of 5 stars
650,B006HKA6II,https://www.amazon.com/dp/B006HKA6II,Pet Supplies,#21,"Milk-Bone Soft & Chewy Dog Treats, Beef & Filet Mignon Recipe, 25 Ounce",N/A,"57,853",4.8 out of 5 stars
651,B00IOTB7PG,https://www.amazon.com/dp/B00IOTB7PG,Pet Supplies,#22,"Temptations Classic Crunchy and Soft Cat Treats Tasty Chicken Flavor, 16 oz. Tub",N/A,"67,692",4.8 out of 5 stars
652,B07BVL8TQF,https://www.amazon.com/dp/B07BVL8TQF,Pet Supplies,#23,"Good ‘n’ Fun Triple Flavor Kabobs Chews for All Dogs, 24 Ounces, Treat Your Dog to Chews Made from Beef Hide, Real Chicken, Pork Hide, Duck and Chicken Liver",N/A,"57,867",4.7 out of 5 stars
653,B071WCV19B,https://www.amazon.com/dp/B071WCV19B,Pet Supplies,#24,Zesty Paws Dog Allergy Relief- Dog Itching Skin Relief- Dog Probiotics for Itchy Skin and Itchy Ears- Dog Allergy Paw Relief- Dog Allergy Chews- Dog Itch Relief - Dog Skin Allergy Relief - Lamb - 90ct,N/A,"110,870",4.2 out of 5 stars
654,B01ALT2IRM,https://www.amazon.com/dp/B01ALT2IRM,Pet Supplies,#25,Fancy Feast Poultry and Beef Feast Classic Pate Collection Grain Free Wet Cat Food Variety Pack - (Pack of 30) 3 oz. Cans,N/A,"42,152",4.7 out of 5 stars
655,B003ULL1NQ,https://www.amazon.com/dp/B003ULL1NQ,Pet Supplies,#26,"Nutramax Cosequin for Dogs Joint Health Supplement, Contains Glucosamine for Dogs, Plus Chondroitin and MSM, Supports Healthy Joints, For All Breeds and Sizes, Chewable Tablets, 132 Count",N/A,"74,542",4.7 out of 5 stars
656,B076YLYVW8,https://www.amazon.com/dp/B076YLYVW8,Pet Supplies,#27,"Minties Dental Chews for Dogs, 40 Count, Vet-Recommended Mint-Flavored Treats for Tiny/Small Dogs 5-24 lbs, Dental Bones Clean Teeth, Fight Bad Breath, and Removes Plaque and Tartar",N/A,"31,368",4.5 out of 5 stars
657,B0BWBK16NH,https://www.amazon.com/dp/B0BWBK16NH,Pet Supplies,#28,"Vital Essentials Minnows Cat Treats, 0.5 oz | Freeze-Dried Raw | Single Ingredient | Grain Free, Gluten Free, Filler Free",N/A,"9,673",4.4 out of 5 stars
658,B006W6YHYQ,https://www.amazon.com/dp/B006W6YHYQ,Pet Supplies,#29,"Greenies Original Teenie Dental Dog Treats, 36 oz. Pack (130 Treats)",N/A,"66,916",4.8 out of 5 stars
659,B003PMQMK2,https://www.amazon.com/dp/B003PMQMK2,Pet Supplies,#30,"Milk-Bone MaroSnacks Small Dog Treats With Bone Marrow, 40 Ounce Container",N/A,"85,233",4.7 out of 5 stars
660,B0DHYHPSMC,https://www.amazon.com/dp/B0DHYHPSMC,Software,#1,N/A,EUR 111.43,Intuit,4.4 out of 5 stars
661,B0DGVQMGBB,https://www.amazon.com/dp/B0DGVQMGBB,Software,#2,N/A,EUR 128.58,Microsoft,4.1 out of 5 stars
662,B0BB2N69J8,https://www.amazon.com/dp/B0BB2N69J8,Software,#3,N/A,EUR 18.85,McAfee,4.1 out of 5 stars
663,B0CLBV27N2,https://www.amazon.com/dp/B0CLBV27N2,Software,#4,N/A,EUR 60.00,Intuit,4.4 out of 5 stars
664,B09MYJ1R6L,https://www.amazon.com/dp/B09MYJ1R6L,Software,#5,N/A,EUR 102.86,Microsoft,4.1 out of 5 stars
665,B0DJQ2V9QR,https://www.amazon.com/dp/B0DJQ2V9QR,Software,#6,N/A,EUR 51.43,H&R Block,4.2 out of 5 stars
666,B076VQ4Y4J,https://www.amazon.com/dp/B076VQ4Y4J,Software,#7,N/A,EUR 35.96,Laplink,4.2 out of 5 stars
667,B07Q8JGCSQ,https://www.amazon.com/dp/B07Q8JGCSQ,Software,#8,N/A,EUR 17.14,Norton,3.9 out of 5 stars
668,B0823GT5JG,https://www.amazon.com/dp/B0823GT5JG,Software,#9,N/A,EUR 12.86,IFit,3.5 out of 5 stars
669,B07F3TQ6DQ,https://www.amazon.com/dp/B07F3TQ6DQ,Software,#10,N/A,EUR 85.72,Microsoft,4.3 out of 5 stars
670,B09WCTTXQ6,https://www.amazon.com/dp/B09WCTTXQ6,Software,#11,N/A,EUR 84.87,Microsoft,3.8 out of 5 stars
671,B07Q6B5YL5,https://www.amazon.com/dp/B07Q6B5YL5,Software,#12,N/A,EUR 25.71,Norton,4.1 out of 5 stars
672,B07DDNL2BJ,https://www.amazon.com/dp/B07DDNL2BJ,Software,#13,N/A,EUR 12.85,Webroot,4.3 out of 5 stars
673,B0DT54B895,https://www.amazon.com/dp/B0DT54B895,Software,#14,N/A,EUR 214.30,Microsoft,4.0 out of 5 stars
674,B07Q33SJDW,https://www.amazon.com/dp/B07Q33SJDW,Software,#15,N/A,EUR 30.00,Norton,4.0 out of 5 stars
675,B0CPH9FWB4,https://www.amazon.com/dp/B0CPH9FWB4,Software,#16,N/A,EUR 8.56,WYZE,4.0 out of 5 stars
676,B092M5G1G7,https://www.amazon.com/dp/B092M5G1G7,Software,#17,N/A,N/A,Mullvad VPN,4.7 out of 5 stars
677,B07CYFFH4H,https://www.amazon.com/dp/B07CYFFH4H,Software,#18,N/A,EUR 38.57,Bitdefender,4.2 out of 5 stars
678,B07Q4QZGFR,https://www.amazon.com/dp/B07Q4QZGFR,Software,#19,N/A,EUR 205.64,Adobe,4.0 out of 5 stars
679,B0CJCWHXH2,https://www.amazon.com/dp/B0CJCWHXH2,Software,#20,N/A,EUR 42.85,H&R Block,4.2 out of 5 stars
680,B07QHLRL1H,https://www.amazon.com/dp/B07QHLRL1H,Software,#21,N/A,EUR 25.71,Laplink,3.8 out of 5 stars
681,B0D9HYGCLQ,https://www.amazon.com/dp/B0D9HYGCLQ,Software,#22,N/A,EUR 30.00,NordVPN,3.9 out of 5 stars
682,B084L8X5VV,https://www.amazon.com/dp/B084L8X5VV,Software,#23,N/A,EUR 34.28,Malwarebytes,4.4 out of 5 stars
683,B07VGCN1K2,https://www.amazon.com/dp/B07VGCN1K2,Software,#24,N/A,EUR 30.00,Norton,4.2 out of 5 stars
684,B07DDJRW7Y,https://www.amazon.com/dp/B07DDJRW7Y,Software,#25,N/A,EUR 21.42,Webroot,4.4 out of 5 stars
685,B0BZ2K72LD,https://www.amazon.com/dp/B0BZ2K72LD,Software,#26,N/A,EUR 27.42,McAfee,4.3 out of 5 stars
686,B07BFRVMMN,https://www.amazon.com/dp/B07BFRVMMN,Software,#27,N/A,EUR 25.71,McAfee,4.2 out of 5 stars
687,B0BB2N3SM3,https://www.amazon.com/dp/B0BB2N3SM3,Software,#28,N/A,EUR 25.71,McAfee,4.1 out of 5 stars
688,B07Q6ZPC1Q,https://www.amazon.com/dp/B07Q6ZPC1Q,Software,#29,N/A,EUR 25.71,Adobe,3.5 out of 5 stars
689,B0CFSX431Z,https://www.amazon.com/dp/B0CFSX431Z,Software,#30,N/A,EUR 45.00,Quicken,3.6 out of 5 stars
690,B0CRC73JTS,https://www.amazon.com/dp/B0CRC73JTS,Sports & Outdoors,#1,"Owala Kids FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports, Travel, and School, BPA-Free Sports Water Bottle, 16 oz, Celestial Sphere",EUR 21.42,"92,263",4.7 out of 5 stars
691,B01LR5S6HK,https://www.amazon.com/dp/B01LR5S6HK,Sports & Outdoors,#2,Amazon Basics Neoprene Dumbbell Hand Weights for Exercise and Muscle Toning,EUR 25.71,"118,563",4.8 out of 5 stars
692,B07518RBH2,https://www.amazon.com/dp/B07518RBH2,Sports & Outdoors,#3,"ZELUS Weighted Vest, 6lb/8lb/12lb/16lb/20lb/25lb/30lb Weight Vest with Reflective Stripe for Workout, Strength Training, Running, Fitness, Muscle Building, Weight Loss, Weightlifting",EUR 25.60,"11,826",4.4 out of 5 stars
693,B0FDRPWVWG,https://www.amazon.com/dp/B0FDRPWVWG,Sports & Outdoors,#4,Owala FreeSip Sway - Stainless Steel - 30-oz. - Tan (Lightly Toasted),EUR 30.00,"1,196",4.8 out of 5 stars
694,B0CC189314,https://www.amazon.com/dp/B0CC189314,Sports & Outdoors,#5,"OCOOPA Magnetic Hand Warmers Rechargeable 2 Pack, Electric Handwarmers, Smart Heating UL Certified, 3-Settings,Portable Heater, Ultra Slim Pocket, Hunting Essentials, Gifts for Christmas Men, UT3 Lite",EUR 13.71,"7,112",4.6 out of 5 stars
695,B01AVDVHTI,https://www.amazon.com/dp/B01AVDVHTI,Sports & Outdoors,#6,"Fit Simplify Resistance Loop Exercise Bands with Instruction Guide and Carry Bag, Set of 5",EUR 8.56,"132,148",4.5 out of 5 stars
696,B00XM2MXK8,https://www.amazon.com/dp/B00XM2MXK8,Sports & Outdoors,#7,Amazon Basics High Density Foam Roller,N/A,"116,401",4.6 out of 5 stars
697,B08D66HCXW,https://www.amazon.com/dp/B08D66HCXW,Sports & Outdoors,#8,"LHKNL Headlamp Flashlight, Lumen Ultra-Light Bright LED Rechargeable Headlight with White Red Light, 2-Pack Waterproof Motion Sensor Head Lamp,8 Modes for Outdoor Camping Running Hiking Fishing",EUR 17.14,"29,217",4.5 out of 5 stars
698,B0007ZF4OA,https://www.amazon.com/dp/B0007ZF4OA,Sports & Outdoors,#9,HotHands Hand Warmers - Long Lasting Safe Natural Odorless Air Activated Warmers - Up to 10 Hours of Heat - 40 Pair,EUR 24.73,"50,949",4.8 out of 5 stars
699,B0DR9PVSC9,https://www.amazon.com/dp/B0DR9PVSC9,Sports & Outdoors,#10,Stanley IceFlow 2.0 Flip Straw Tumbler with Handle 30 oz | Twist On Lid and Flip Up Straw | Leak Resistant Water Bottle | Insulated Stainless Steel | BPA-Free | Dried Pine,EUR 30.00,"47,038",4.7 out of 5 stars
700,B00D7H9LIA,https://www.amazon.com/dp/B00D7H9LIA,Sports & Outdoors,#11,"HotHands Hand Warmer Value Pack, 10 Count (Pack of 1)",EUR 6.40,"16,664",4.8 out of 5 stars
701,B000UVTDLG,https://www.amazon.com/dp/B000UVTDLG,Sports & Outdoors,#12,"SABRE Pepper Spray, Quick Release Keychain for Easy Carry and Fast Access, Finger Grip for More Accurate and Faster Aim, Maximum Police Strength OC Spray, 0.54 fl oz, Secure and Easy to Use Safety",N/A,"110,747",4.7 out of 5 stars
702,B0869HGSVL,https://www.amazon.com/dp/B0869HGSVL,Sports & Outdoors,#13,"Intex 64417ED 22in Queen Dura-Beam Comfort Plush High-Rise Inflatable Air Mattress with Built in Pump for Travel and Camping, 600lb Weight Capacity",EUR 57.43,"61,692",4.3 out of 5 stars
703,B01LP0U5X0,https://www.amazon.com/dp/B01LP0U5X0,Sports & Outdoors,#14,"Amazon Basics 1/2 Inch Extra Thick Exercise Yoga Mat with Carrying Strap, Cushioned Support, for Fitness and Gym Workouts",EUR 21.00,"106,737",4.6 out of 5 stars
704,B001FZCVTM,https://www.amazon.com/dp/B001FZCVTM,Sports & Outdoors,#15,WILSON Championship Tennis Balls,EUR 3.38,"14,098",4.7 out of 5 stars
705,B084J5D7Z4,https://www.amazon.com/dp/B084J5D7Z4,Sports & Outdoors,#16,"Survival, Backpacking & Camping Food | 2 Servings by Mountain House",N/A,"27,443",4.5 out of 5 stars
706,B07CTXRKH8,https://www.amazon.com/dp/B07CTXRKH8,Sports & Outdoors,#17,"Cool Coolers by Fit + Fresh Slim Compact Reusable XL Ice Pack, Perfect for Lunch Boxes, Coolers, and Beach Bags",EUR 8.56,"46,351",4.6 out of 5 stars
707,B074P8MZW9,https://www.amazon.com/dp/B074P8MZW9,Sports & Outdoors,#18,"Franklin Sports X-40 Outdoor Pickleballs - Official Ball of USA Pickleball, APP Tour + US Open - Regulation Size",EUR 25.27,"23,834",4.7 out of 5 stars
708,B0B5F9SZW7,https://www.amazon.com/dp/B0B5F9SZW7,Sports & Outdoors,#19,"Fitbit Inspire 3 Health &-Fitness-Tracker with Stress Management, Workout Intensity, Sleep Tracking, 24/7 Heart Rate and more, Midnight Zen/Black One Size (S & L Bands Included)",EUR 68.52,"21,016",4.3 out of 5 stars
709,B0DTT52MDK,https://www.amazon.com/dp/B0DTT52MDK,Sports & Outdoors,#20,"IDAODAN Electric Balloon Pump, Portable Electric Balloon Blower Machine Balloon Air Pump Dual Nozzle Rose Red 110V 600W Balloon Inflator for Party Decorations",EUR 11.99,"5,774",4.5 out of 5 stars
710,B005FEGYCO,https://www.amazon.com/dp/B005FEGYCO,Sports & Outdoors,#21,"Lighting EVER LED Flashlights High Lumens, Small Flashlight, Waterproof, Adjustable Focus Flash Light for Outdoor, Emergency, AAA Batteries Included, Tactical & Camping Accessories",EUR 8.56,"45,000",4.6 out of 5 stars
711,B0B7CCHPXK,https://www.amazon.com/dp/B0B7CCHPXK,Sports & Outdoors,#22,"200 Card Sleeves Top Loaders for Cards, Arjiekwei 3""X4"" Baseball Cards Protectors Hard Plastic, Premium Toploaders Holder for Trading Sports Football Game Card(100 Top Loaders + 100 Penny Sleeves)",EUR 11.11,"4,928",4.6 out of 5 stars
712,B0D8RTH6W9,https://www.amazon.com/dp/B0D8RTH6W9,Sports & Outdoors,#23,CAP Barbell Coated Dumbbell Weight | Multiple Options Pairs & Sets,N/A,"12,977",4.6 out of 5 stars
713,B0C5M1YDKQ,https://www.amazon.com/dp/B0C5M1YDKQ,Sports & Outdoors,#24,"Lianjindun 5 Pcs Professional Resistance Bands. Latex-Free, Elastic Band, Work Out Bands, Stretch Bands for Working Out Women or Men, Exercise Bands Set for Physical Therapy, Yoga, Pilates",N/A,"4,923",4.6 out of 5 stars
714,B09DF9NWC7,https://www.amazon.com/dp/B09DF9NWC7,Sports & Outdoors,#25,"Jump Rope, Tangle-Free Rapid Speed Jumping Rope Cable with Ball Bearings for Women, Men, and Kids, Adjustable Steel Jump Rope with Foam Handles for Home Gym Exercise Fitness Workout Equipment & Slim Body",EUR 7.71,"21,872",4.4 out of 5 stars
715,B07BK26C9Y,https://www.amazon.com/dp/B07BK26C9Y,Sports & Outdoors,#26,"Zak Designs Marvel SpiderMan Kids Spout Cover and Built-in Carrying Loop Made of Plastic, Leak-Proof Water Bottle Design (16 oz, BPA-Free)",EUR 8.56,"19,629",4.6 out of 5 stars
716,B07KQR9VXG,https://www.amazon.com/dp/B07KQR9VXG,Sports & Outdoors,#27,"ATERCEL Workout Gloves for Men and Women, Exercise Gloves for Weight Lifting, Cycling, Gym, Training, Breathable and Snug fit",EUR 11.96,"42,542",4.6 out of 5 stars
717,B0BMGYT38K,https://www.amazon.com/dp/B0BMGYT38K,Sports & Outdoors,#28,Callaway Golf Supersoft Golf Balls (2023),EUR 21.41,"11,694",4.8 out of 5 stars
718,B07DK9QZV9,https://www.amazon.com/dp/B07DK9QZV9,Sports & Outdoors,#29,"Trideer Extra Thick Yoga Ball Exercise Ball, 5 Sizes Gym Ball, Heavy Duty Ball Chair for Balance, Stability, Pregnancy, Quick Pump Included",EUR 15.41,"38,235",4.5 out of 5 stars
719,B0F2WPH4PF,https://www.amazon.com/dp/B0F2WPH4PF,Sports & Outdoors,#30,"Owala Disney Princess FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports and Travel, BPA-Free Sports Water Bottle, 24 oz, Rapunzel",EUR 30.00,"9,838",4.6 out of 5 stars
